<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.11.04	12:00:00	1.29623	1.29826	1.29513	1.29771	5263	0	1
2024.11.04	13:00:00	1.29768	1.29782	1.29594	1.29690	5467	0	2
2024.11.04	14:00:00	1.29692	1.29800	1.29629	1.29694	6606	0	4
2024.11.04	15:00:00	1.29698	1.29785	1.29631	1.29762	8177	0	2
2024.11.04	16:00:00	1.29762	1.29932	1.29747	1.29805	8857	0	1
2024.11.04	17:00:00	1.29806	1.29813	1.29348	1.29412	8607	0	1
2024.11.04	18:00:00	1.29410	1.29564	1.29341	1.29562	6096	0	1
2024.11.04	19:00:00	1.29562	1.29614	1.29418	1.29544	5200	0	1
2024.11.04	20:00:00	1.29545	1.29592	1.29498	1.29535	4493	0	1
2024.11.04	21:00:00	1.29534	1.29572	1.29496	1.29526	3741	0	1
2024.11.04	22:00:00	1.29527	1.29568	1.29518	1.29556	2791	0	1
2024.11.04	23:00:00	1.29488	1.29567	1.29488	1.29530	271	0	7
2024.11.05	00:00:00	1.29519	1.29586	1.29516	1.29539	873	0	1
2024.11.05	01:00:00	1.29540	1.29563	1.29489	1.29547	1426	0	1
2024.11.05	02:00:00	1.29548	1.29576	1.29480	1.29554	4140	0	1
2024.11.05	03:00:00	1.29553	1.29616	1.29543	1.29570	3944	0	4
2024.11.05	04:00:00	1.29569	1.29607	1.29531	1.29534	4261	0	4
2024.11.05	05:00:00	1.29532	1.29613	1.29527	1.29559	4884	0	4
2024.11.05	06:00:00	1.29557	1.29634	1.29557	1.29599	4208	0	1
2024.11.05	07:00:00	1.29595	1.29669	1.29576	1.29661	3132	0	4
2024.11.05	08:00:00	1.29660	1.29816	1.29651	1.29768	4073	0	4
2024.11.05	09:00:00	1.29769	1.29846	1.29710	1.29810	4914	0	4
2024.11.05	10:00:00	1.29809	1.29843	1.29749	1.29821	3847	0	4
2024.11.05	11:00:00	1.29823	1.29860	1.29797	1.29822	3014	0	4
2024.11.05	12:00:00	1.29821	1.29942	1.29798	1.29910	3459	0	2
2024.11.05	13:00:00	1.29911	1.29943	1.29839	1.29862	4064	0	1
2024.11.05	14:00:00	1.29862	1.29893	1.29787	1.29826	4249	0	1
2024.11.05	15:00:00	1.29826	1.30207	1.29811	1.30093	6797	0	1
2024.11.05	16:00:00	1.30073	1.30187	1.29837	1.30017	10387	0	1
2024.11.05	17:00:00	1.30016	1.30175	1.30002	1.30141	6167	0	4
2024.11.05	18:00:00	1.30143	1.30345	1.30128	1.30333	4954	0	1
2024.11.05	19:00:00	1.30334	1.30371	1.30229	1.30251	4115	0	1
2024.11.05	20:00:00	1.30250	1.30304	1.30192	1.30209	4247	0	1
2024.11.05	21:00:00	1.30207	1.30275	1.30159	1.30274	3948	0	1
2024.11.05	22:00:00	1.30273	1.30425	1.30246	1.30399	2186	0	3
2024.11.05	23:00:00	1.30260	1.30364	1.30232	1.30276	386	0	33
2024.11.06	00:00:00	1.30271	1.30478	1.30177	1.30425	3575	0	1
2024.11.06	01:00:00	1.30424	1.30437	1.29574	1.29595	16265	0	1
2024.11.06	02:00:00	1.29594	1.29821	1.29488	1.29669	18282	0	1
2024.11.06	03:00:00	1.29668	1.29695	1.29050	1.29063	19333	0	1
2024.11.06	04:00:00	1.29063	1.29186	1.28629	1.28881	19982	0	1
2024.11.06	05:00:00	1.28884	1.29211	1.28791	1.29116	15030	0	2
2024.11.06	06:00:00	1.29116	1.29276	1.28808	1.28884	17716	0	1
2024.11.06	07:00:00	1.28884	1.28918	1.28459	1.28624	15395	0	1
2024.11.06	08:00:00	1.28635	1.28784	1.28558	1.28663	18463	0	1
2024.11.06	09:00:00	1.28662	1.29229	1.28605	1.29197	15300	0	1
2024.11.06	10:00:00	1.29193	1.29237	1.28960	1.29008	12867	0	1
2024.11.06	11:00:00	1.29005	1.29094	1.28875	1.28894	9625	0	1
2024.11.06	12:00:00	1.28892	1.28903	1.28510	1.28564	11580	0	1
2024.11.06	13:00:00	1.28564	1.28682	1.28410	1.28540	13901	0	1
2024.11.06	14:00:00	1.28537	1.28721	1.28419	1.28642	14274	0	1
2024.11.06	15:00:00	1.28641	1.28693	1.28342	1.28574	13750	0	4
2024.11.06	16:00:00	1.28575	1.28896	1.28575	1.28895	17253	0	1
2024.11.06	17:00:00	1.28889	1.28986	1.28702	1.28957	12836	0	1
2024.11.06	18:00:00	1.28962	1.29085	1.28864	1.28894	8163	0	3
2024.11.06	19:00:00	1.28893	1.29193	1.28880	1.29064	10077	0	1
2024.11.06	20:00:00	1.29063	1.29071	1.28869	1.28900	6965	0	1
2024.11.06	21:00:00	1.28901	1.28981	1.28870	1.28875	5672	0	4
2024.11.06	22:00:00	1.28874	1.28875	1.28773	1.28777	2757	0	4
2024.11.06	23:00:00	1.28706	1.28840	1.28706	1.28791	285	0	13
2024.11.07	00:00:00	1.28791	1.28850	1.28712	1.28824	1803	0	4
2024.11.07	01:00:00	1.28824	1.28919	1.28781	1.28810	2575	0	1
2024.11.07	02:00:00	1.28806	1.28907	1.28758	1.28892	5030	0	1
2024.11.07	03:00:00	1.28892	1.29125	1.28886	1.29110	4178	0	4
2024.11.07	04:00:00	1.29110	1.29235	1.29088	1.29221	2505	0	2
2024.11.07	05:00:00	1.29220	1.29255	1.29146	1.29204	2076	0	4
2024.11.07	06:00:00	1.29204	1.29344	1.29198	1.29305	2298	0	1
2024.11.07	07:00:00	1.29302	1.29346	1.29257	1.29321	2935	0	1
2024.11.07	08:00:00	1.29314	1.29471	1.29245	1.29300	8476	0	1
2024.11.07	09:00:00	1.29301	1.29392	1.29230	1.29269	8879	0	4
2024.11.07	10:00:00	1.29266	1.29276	1.29073	1.29074	6398	0	1
2024.11.07	11:00:00	1.29073	1.29175	1.28991	1.29049	5828	0	1
2024.11.07	12:00:00	1.29048	1.29120	1.29006	1.29036	4771	0	1
2024.11.07	13:00:00	1.29090	1.29563	1.28961	1.29559	11653	0	1
2024.11.07	14:00:00	1.29560	1.29749	1.29533	1.29721	13121	0	1
2024.11.07	15:00:00	1.29720	1.29968	1.29643	1.29917	10212	0	1
2024.11.07	16:00:00	1.29917	1.30090	1.29851	1.29959	10926	0	1
2024.11.07	17:00:00	1.29959	1.30008	1.29801	1.29839	8728	0	1
2024.11.07	18:00:00	1.29840	1.29904	1.29753	1.29896	5588	0	1
2024.11.07	19:00:00	1.29897	1.29901	1.29692	1.29692	4996	0	1
2024.11.07	20:00:00	1.29712	1.29838	1.29482	1.29650	16373	0	1
2024.11.07	21:00:00	1.29651	1.29913	1.29604	1.29826	10440	0	1
2024.11.07	22:00:00	1.29826	1.29876	1.29793	1.29848	3101	0	4
2024.11.07	23:00:00	1.29836	1.29891	1.29836	1.29869	182	0	10
2024.11.08	00:00:00	1.29860	1.29875	1.29806	1.29828	1576	0	4
2024.11.08	01:00:00	1.29828	1.29842	1.29755	1.29776	2829	0	4
2024.11.08	02:00:00	1.29777	1.29791	1.29645	1.29729	5264	0	4
2024.11.08	03:00:00	1.29730	1.29762	1.29626	1.29651	4418	0	4
2024.11.08	04:00:00	1.29650	1.29755	1.29633	1.29644	3537	0	4
2024.11.08	05:00:00	1.29644	1.29691	1.29615	1.29674	2892	0	4
2024.11.08	06:00:00	1.29674	1.29733	1.29659	1.29696	3551	0	4
2024.11.08	07:00:00	1.29698	1.29734	1.29614	1.29685	4381	0	4
2024.11.08	08:00:00	1.29683	1.29741	1.29626	1.29647	5245	0	4
2024.11.08	09:00:00	1.29647	1.29674	1.29353	1.29568	11558	0	1
2024.11.08	10:00:00	1.29567	1.29711	1.29554	1.29599	6605	0	1
2024.11.08	11:00:00	1.29600	1.29621	1.29492	1.29620	4692	0	1
2024.11.08	12:00:00	1.29621	1.29764	1.29621	1.29676	4696	0	1
2024.11.08	13:00:00	1.29676	1.29685	1.29381	1.29441	6492	0	1
2024.11.08	14:00:00	1.29440	1.29503	1.29276	1.29413	8218	0	1
2024.11.08	15:00:00	1.29413	1.29483	1.29325	1.29367	8528	0	1
2024.11.08	16:00:00	1.29364	1.29462	1.29224	1.29381	9495	0	1
2024.11.08	17:00:00	1.29381	1.29447	1.29013	1.29021	8197	0	1
2024.11.08	18:00:00	1.29021	1.29044	1.28833	1.28968	8918	0	1
2024.11.08	19:00:00	1.28968	1.29117	1.28961	1.29055	5227	0	1
2024.11.08	20:00:00	1.29055	1.29143	1.29027	1.29125	4314	0	2
2024.11.08	21:00:00	1.29123	1.29234	1.29094	1.29206	4390	0	2
2024.11.08	22:00:00	1.29205	1.29254	1.29121	1.29190	2012	0	4
2024.11.10	23:00:00	1.28821	1.29108	1.28821	1.29062	575	0	34
2024.11.11	00:00:00	1.29044	1.29174	1.29038	1.29153	1445	0	1
2024.11.11	01:00:00	1.29153	1.29199	1.29095	1.29141	3044	0	1
2024.11.11	02:00:00	1.29141	1.29258	1.29140	1.29181	4354	0	1
2024.11.11	03:00:00	1.29182	1.29232	1.29133	1.29180	3593	0	1
2024.11.11	04:00:00	1.29180	1.29224	1.29126	1.29140	2514	0	4
2024.11.11	05:00:00	1.29139	1.29142	1.29011	1.29124	2058	0	4
2024.11.11	06:00:00	1.29124	1.29164	1.29074	1.29151	2669	0	4
2024.11.11	07:00:00	1.29151	1.29184	1.29108	1.29171	2228	0	1
2024.11.11	08:00:00	1.29171	1.29221	1.28910	1.28952	6098	0	1
2024.11.11	09:00:00	1.28951	1.29041	1.28877	1.28994	6626	0	2
2024.11.11	10:00:00	1.28994	1.29027	1.28829	1.29001	5503	0	1
2024.11.11	11:00:00	1.29001	1.29066	1.28829	1.28833	4342	0	4
2024.11.11	12:00:00	1.28832	1.28885	1.28769	1.28851	3825	0	3
2024.11.11	13:00:00	1.28851	1.28901	1.28761	1.28812	3218	0	1
2024.11.11	14:00:00	1.28811	1.28852	1.28560	1.28665	5954	0	1
2024.11.11	15:00:00	1.28666	1.28772	1.28602	1.28671	6862	0	1
2024.11.11	16:00:00	1.28671	1.28754	1.28576	1.28694	6959	0	1
2024.11.11	17:00:00	1.28694	1.28780	1.28645	1.28699	4709	0	1
2024.11.11	18:00:00	1.28696	1.28721	1.28592	1.28640	3384	0	1
2024.11.11	19:00:00	1.28638	1.28667	1.28570	1.28652	3547	0	1
2024.11.11	20:00:00	1.28651	1.28669	1.28608	1.28618	2949	0	4
2024.11.11	21:00:00	1.28618	1.28670	1.28618	1.28666	2399	0	1
2024.11.11	22:00:00	1.28666	1.28701	1.28661	1.28677	1239	0	1
2024.11.11	23:00:00	1.28670	1.28707	1.28644	1.28681	385	0	1
2024.11.12	00:00:00	1.28672	1.28735	1.28630	1.28734	1514	0	4
2024.11.12	01:00:00	1.28734	1.28734	1.28629	1.28666	3159	0	1
2024.11.12	02:00:00	1.28667	1.28714	1.28577	1.28613	5496	0	4
2024.11.12	03:00:00	1.28613	1.28614	1.28480	1.28501	5605	0	4
2024.11.12	04:00:00	1.28500	1.28544	1.28407	1.28414	4015	0	4
2024.11.12	05:00:00	1.28413	1.28445	1.28359	1.28443	3898	0	4
2024.11.12	06:00:00	1.28443	1.28471	1.28303	1.28330	4757	0	4
2024.11.12	07:00:00	1.28328	1.28328	1.28120	1.28215	5526	0	1
2024.11.12	08:00:00	1.28215	1.28293	1.28005	1.28139	9080	0	1
2024.11.12	09:00:00	1.28138	1.28257	1.27924	1.28247	8968	0	1
2024.11.12	10:00:00	1.28247	1.28275	1.28125	1.28236	6313	0	1
2024.11.12	11:00:00	1.28235	1.28253	1.28053	1.28185	5753	0	1
2024.11.12	12:00:00	1.28186	1.28312	1.28175	1.28208	5203	0	4
2024.11.12	13:00:00	1.28207	1.28289	1.28099	1.28209	6710	0	1
2024.11.12	14:00:00	1.28209	1.28238	1.28045	1.28097	7930	0	1
2024.11.12	15:00:00	1.28098	1.28108	1.27837	1.27899	7686	0	1
2024.11.12	16:00:00	1.27899	1.27913	1.27557	1.27627	10002	0	1
2024.11.12	17:00:00	1.27628	1.27653	1.27319	1.27323	9289	0	1
2024.11.12	18:00:00	1.27322	1.27350	1.27190	1.27330	8398	0	1
2024.11.12	19:00:00	1.27331	1.27445	1.27322	1.27436	5589	0	1
2024.11.12	20:00:00	1.27437	1.27461	1.27358	1.27360	4745	0	2
2024.11.12	21:00:00	1.27359	1.27464	1.27354	1.27455	5739	0	4
2024.11.12	22:00:00	1.27455	1.27506	1.27453	1.27455	2906	0	1
2024.11.12	23:00:00	1.27440	1.27490	1.27364	1.27487	453	0	14
2024.11.13	00:00:00	1.27474	1.27474	1.27363	1.27366	1448	0	4
2024.11.13	01:00:00	1.27366	1.27400	1.27309	1.27359	2813	0	4
2024.11.13	02:00:00	1.27358	1.27532	1.27351	1.27498	6268	0	4
2024.11.13	03:00:00	1.27499	1.27539	1.27458	1.27530	4115	0	4
2024.11.13	04:00:00	1.27531	1.27546	1.27415	1.27439	2663	0	4
2024.11.13	05:00:00	1.27437	1.27472	1.27402	1.27451	2380	0	1
2024.11.13	06:00:00	1.27451	1.27476	1.27374	1.27431	2666	0	1
2024.11.13	07:00:00	1.27431	1.27475	1.27345	1.27428	3904	0	1
2024.11.13	08:00:00	1.27429	1.27455	1.27296	1.27355	4325	0	1
2024.11.13	09:00:00	1.27352	1.27454	1.27297	1.27452	5768	0	1
2024.11.13	10:00:00	1.27453	1.27556	1.27342	1.27511	6418	0	1
2024.11.13	11:00:00	1.27510	1.27516	1.27372	1.27402	4325	0	1
2024.11.13	12:00:00	1.27401	1.27550	1.27364	1.27542	4413	0	1
2024.11.13	13:00:00	1.27542	1.27584	1.27427	1.27451	5337	0	1
2024.11.13	14:00:00	1.27451	1.27698	1.27363	1.27541	12708	0	1
2024.11.13	15:00:00	1.27541	1.27563	1.26982	1.27091	14961	0	1
2024.11.13	16:00:00	1.27091	1.27253	1.26863	1.27240	16199	0	1
2024.11.13	17:00:00	1.27240	1.27264	1.27051	1.27082	9869	0	1
2024.11.13	18:00:00	1.27083	1.27204	1.27001	1.27099	7067	0	2
2024.11.13	19:00:00	1.27099	1.27117	1.27000	1.27051	5281	0	4
2024.11.13	20:00:00	1.27051	1.27200	1.27032	1.27046	4955	0	4
2024.11.13	21:00:00	1.27046	1.27094	1.27002	1.27039	4212	0	1
2024.11.13	22:00:00	1.27038	1.27118	1.27037	1.27060	3921	0	1
2024.11.13	23:00:00	1.27029	1.27080	1.26982	1.27049	795	0	1
2024.11.14	00:00:00	1.27025	1.27110	1.27019	1.27070	1386	0	4
2024.11.14	01:00:00	1.27071	1.27103	1.27038	1.27053	3053	0	4
2024.11.14	02:00:00	1.27052	1.27052	1.26920	1.26940	4360	0	1
2024.11.14	03:00:00	1.26939	1.26940	1.26831	1.26840	4321	0	1
2024.11.14	04:00:00	1.26839	1.26931	1.26826	1.26834	3367	0	4
2024.11.14	05:00:00	1.26834	1.26852	1.26796	1.26830	2381	0	4
2024.11.14	06:00:00	1.26829	1.26911	1.26728	1.26873	4080	0	1
2024.11.14	07:00:00	1.26873	1.26953	1.26832	1.26850	4485	0	1
2024.11.14	08:00:00	1.26844	1.26941	1.26796	1.26866	5119	0	4
2024.11.14	09:00:00	1.26867	1.26927	1.26684	1.26694	7037	0	4
2024.11.14	10:00:00	1.26692	1.26750	1.26553	1.26567	6180	0	1
2024.11.14	11:00:00	1.26568	1.26587	1.26296	1.26420	6440	0	1
2024.11.14	12:00:00	1.26419	1.26592	1.26294	1.26585	7059	0	1
2024.11.14	13:00:00	1.26585	1.26715	1.26512	1.26649	6027	0	1
2024.11.14	14:00:00	1.26649	1.26796	1.26450	1.26568	11207	0	1
2024.11.14	15:00:00	1.26567	1.27040	1.26554	1.26903	10964	0	1
2024.11.14	16:00:00	1.26903	1.27115	1.26859	1.27076	9523	0	2
2024.11.14	17:00:00	1.27074	1.27199	1.26993	1.27051	6484	0	1
2024.11.14	18:00:00	1.27052	1.27079	1.26973	1.27033	5276	0	1
2024.11.14	19:00:00	1.27032	1.27047	1.26857	1.26860	4033	0	1
2024.11.14	20:00:00	1.26860	1.26929	1.26828	1.26870	3208	0	1
2024.11.14	21:00:00	1.26868	1.26879	1.26470	1.26566	13432	0	1
2024.11.14	22:00:00	1.26565	1.26678	1.26541	1.26649	4437	0	1
2024.11.14	23:00:00	1.26660	1.26660	1.26582	1.26642	314	0	10
2024.11.15	00:00:00	1.26639	1.26715	1.26575	1.26668	1683	0	1
2024.11.15	01:00:00	1.26669	1.26672	1.26566	1.26613	3267	0	1
2024.11.15	02:00:00	1.26616	1.26720	1.26584	1.26650	5807	0	1
2024.11.15	03:00:00	1.26650	1.26779	1.26649	1.26754	5433	0	2
2024.11.15	04:00:00	1.26753	1.26822	1.26748	1.26754	4278	0	3
2024.11.15	05:00:00	1.26754	1.26802	1.26736	1.26770	3341	0	1
2024.11.15	06:00:00	1.26769	1.26786	1.26717	1.26749	3796	0	1
2024.11.15	07:00:00	1.26747	1.26903	1.26667	1.26813	5467	0	4
2024.11.15	08:00:00	1.26806	1.26878	1.26663	1.26665	6838	0	1
2024.11.15	09:00:00	1.26663	1.26707	1.26568	1.26628	7858	0	4
2024.11.15	10:00:00	1.26628	1.26751	1.26487	1.26521	6802	0	1
2024.11.15	11:00:00	1.26521	1.26813	1.26499	1.26751	6295	0	1
2024.11.15	12:00:00	1.26749	1.26969	1.26683	1.26895	4505	0	1
2024.11.15	13:00:00	1.26895	1.26922	1.26672	1.26770	2747	0	1
2024.11.15	14:00:00	1.26774	1.26872	1.26404	1.26499	13729	0	1
2024.11.15	15:00:00	1.26499	1.26542	1.26257	1.26350	11725	0	1
2024.11.15	16:00:00	1.26349	1.26371	1.26139	1.26281	12716	0	1
2024.11.15	17:00:00	1.26280	1.26423	1.26179	1.26270	10574	0	1
2024.11.15	18:00:00	1.26271	1.26380	1.26237	1.26270	7193	0	1
2024.11.15	19:00:00	1.26271	1.26319	1.26158	1.26301	5804	0	1
2024.11.15	20:00:00	1.26302	1.26309	1.26114	1.26118	5666	0	4
2024.11.15	21:00:00	1.26117	1.26130	1.25970	1.26063	5268	0	4
2024.11.15	22:00:00	1.26062	1.26153	1.26040	1.26147	6451	0	4
2024.11.17	23:00:00	1.26133	1.26156	1.26015	1.26112	873	0	8
2024.11.18	00:00:00	1.26081	1.26213	1.26041	1.26191	1868	0	4
2024.11.18	01:00:00	1.26192	1.26389	1.26150	1.26388	3648	0	4
2024.11.18	02:00:00	1.26389	1.26423	1.26309	1.26353	6456	0	4
2024.11.18	03:00:00	1.26352	1.26401	1.26298	1.26346	3814	0	4
2024.11.18	04:00:00	1.26346	1.26374	1.26206	1.26250	2788	0	4
2024.11.18	05:00:00	1.26251	1.26347	1.26231	1.26334	2038	0	4
2024.11.18	06:00:00	1.26331	1.26334	1.26252	1.26298	3013	0	3
2024.11.18	07:00:00	1.26296	1.26405	1.26284	1.26381	4054	0	1
2024.11.18	08:00:00	1.26381	1.26389	1.26191	1.26260	4339	0	1
2024.11.18	09:00:00	1.26260	1.26306	1.26149	1.26187	5859	0	4
2024.11.18	10:00:00	1.26186	1.26364	1.26129	1.26298	7059	0	4
2024.11.18	11:00:00	1.26297	1.26302	1.26149	1.26294	5453	0	1
2024.11.18	12:00:00	1.26294	1.26300	1.26137	1.26182	4438	0	1
2024.11.18	13:00:00	1.26182	1.26292	1.26164	1.26251	4439	0	4
2024.11.18	14:00:00	1.26251	1.26320	1.26203	1.26250	6149	0	1
2024.11.18	15:00:00	1.26249	1.26365	1.26186	1.26313	6807	0	1
2024.11.18	16:00:00	1.26313	1.26434	1.26217	1.26393	6273	0	1
2024.11.18	17:00:00	1.26393	1.26625	1.26391	1.26612	5525	0	3
2024.11.18	18:00:00	1.26613	1.26684	1.26540	1.26656	4910	0	2
2024.11.18	19:00:00	1.26656	1.26812	1.26644	1.26802	3976	0	4
2024.11.18	20:00:00	1.26802	1.26865	1.26692	1.26713	4156	0	1
2024.11.18	21:00:00	1.26710	1.26781	1.26710	1.26760	3453	0	2
2024.11.18	22:00:00	1.26756	1.26814	1.26741	1.26765	1421	0	1
2024.11.18	23:00:00	1.26653	1.26795	1.26653	1.26778	295	0	15
2024.11.19	00:00:00	1.26765	1.26787	1.26719	1.26784	987	0	4
2024.11.19	01:00:00	1.26784	1.26787	1.26671	1.26682	2980	0	1
2024.11.19	02:00:00	1.26683	1.26783	1.26658	1.26770	4191	0	4
2024.11.19	03:00:00	1.26769	1.26801	1.26722	1.26771	2986	0	4
2024.11.19	04:00:00	1.26772	1.26891	1.26769	1.26851	2832	0	4
2024.11.19	05:00:00	1.26851	1.26893	1.26732	1.26742	2583	0	4
2024.11.19	06:00:00	1.26741	1.26741	1.26672	1.26691	2489	0	4
2024.11.19	07:00:00	1.26691	1.26797	1.26679	1.26768	3160	0	4
2024.11.19	08:00:00	1.26770	1.26792	1.26630	1.26731	5283	0	2
2024.11.19	09:00:00	1.26730	1.26794	1.26501	1.26554	9459	0	1
2024.11.19	10:00:00	1.26554	1.26608	1.26130	1.26272	12602	0	2
2024.11.19	11:00:00	1.26271	1.26484	1.26248	1.26357	8152	0	4
2024.11.19	12:00:00	1.26357	1.26430	1.26262	1.26346	5740	0	4
2024.11.19	13:00:00	1.26348	1.26438	1.26295	1.26437	4989	0	4
2024.11.19	14:00:00	1.26437	1.26532	1.26325	1.26356	9334	0	1
2024.11.19	15:00:00	1.26355	1.26546	1.26273	1.26392	12067	0	1
2024.11.19	16:00:00	1.26390	1.26707	1.26318	1.26642	8036	0	1
2024.11.19	17:00:00	1.26641	1.26792	1.26616	1.26660	7207	0	1
2024.11.19	18:00:00	1.26659	1.26821	1.26648	1.26711	5279	0	1
2024.11.19	19:00:00	1.26710	1.26786	1.26616	1.26775	4128	0	1
2024.11.19	20:00:00	1.26776	1.26810	1.26687	1.26761	4014	0	4
2024.11.19	21:00:00	1.26760	1.26850	1.26740	1.26776	3173	0	4
2024.11.19	22:00:00	1.26771	1.26851	1.26760	1.26797	1542	0	4
2024.11.19	23:00:00	1.26710	1.26794	1.26710	1.26755	226	0	17
2024.11.20	00:00:00	1.26755	1.26940	1.26739	1.26939	1682	0	4
2024.11.20	01:00:00	1.26939	1.26953	1.26855	1.26867	2131	0	4
2024.11.20	02:00:00	1.26866	1.26910	1.26838	1.26893	3815	0	4
2024.11.20	03:00:00	1.26895	1.26935	1.26876	1.26889	2859	0	4
2024.11.20	04:00:00	1.26889	1.26913	1.26800	1.26818	1740	0	4
2024.11.20	05:00:00	1.26818	1.26881	1.26798	1.26871	1440	0	4
2024.11.20	06:00:00	1.26871	1.26903	1.26833	1.26838	1951	0	4
2024.11.20	07:00:00	1.26837	1.26924	1.26802	1.26822	3297	0	4
2024.11.20	08:00:00	1.26804	1.27144	1.26721	1.26952	7432	0	3
2024.11.20	09:00:00	1.26950	1.26967	1.26710	1.26764	6797	0	2
2024.11.20	10:00:00	1.26763	1.26827	1.26641	1.26691	5810	0	3
2024.11.20	11:00:00	1.26691	1.26747	1.26566	1.26597	5017	0	1
2024.11.20	12:00:00	1.26596	1.26627	1.26490	1.26625	4859	0	1
2024.11.20	13:00:00	1.26626	1.26732	1.26623	1.26670	5748	0	4
2024.11.20	14:00:00	1.26669	1.26751	1.26626	1.26738	5928	0	1
2024.11.20	15:00:00	1.26738	1.26747	1.26382	1.26421	8055	0	1
2024.11.20	16:00:00	1.26420	1.26630	1.26406	1.26530	9397	0	1
2024.11.20	17:00:00	1.26531	1.26561	1.26307	1.26371	7441	0	1
2024.11.20	18:00:00	1.26370	1.26617	1.26309	1.26540	4486	0	3
2024.11.20	19:00:00	1.26540	1.26548	1.26413	1.26492	4418	0	2
2024.11.20	20:00:00	1.26493	1.26518	1.26452	1.26472	3166	0	4
2024.11.20	21:00:00	1.26472	1.26472	1.26428	1.26463	2888	0	4
2024.11.20	22:00:00	1.26465	1.26531	1.26453	1.26496	1921	0	4
2024.11.20	23:00:00	1.26446	1.26524	1.26446	1.26478	374	0	12
2024.11.21	00:00:00	1.26474	1.26553	1.26474	1.26552	892	0	4
2024.11.21	01:00:00	1.26551	1.26573	1.26510	1.26543	1862	0	4
2024.11.21	02:00:00	1.26542	1.26591	1.26537	1.26549	3370	0	3
2024.11.21	03:00:00	1.26550	1.26583	1.26502	1.26545	2650	0	1
2024.11.21	04:00:00	1.26544	1.26594	1.26518	1.26587	2316	0	4
2024.11.21	05:00:00	1.26588	1.26598	1.26525	1.26546	1145	0	4
2024.11.21	06:00:00	1.26546	1.26553	1.26494	1.26500	2289	0	1
2024.11.21	07:00:00	1.26501	1.26575	1.26461	1.26530	4039	0	4
2024.11.21	08:00:00	1.26528	1.26531	1.26369	1.26484	7585	0	4
2024.11.21	09:00:00	1.26483	1.26497	1.26318	1.26407	7165	0	1
2024.11.21	10:00:00	1.26404	1.26404	1.26228	1.26321	8471	0	1
2024.11.21	11:00:00	1.26321	1.26357	1.26254	1.26314	4360	0	1
2024.11.21	12:00:00	1.26314	1.26513	1.26300	1.26379	4623	0	2
2024.11.21	13:00:00	1.26379	1.26441	1.26309	1.26394	3783	0	4
2024.11.21	14:00:00	1.26395	1.26574	1.26276	1.26472	8253	0	1
2024.11.21	15:00:00	1.26473	1.26502	1.26196	1.26367	9355	0	1
2024.11.21	16:00:00	1.26365	1.26527	1.26168	1.26177	9479	0	4
2024.11.21	17:00:00	1.26176	1.26220	1.25852	1.25857	12706	0	3
2024.11.21	18:00:00	1.25856	1.26023	1.25762	1.25999	7463	0	1
2024.11.21	19:00:00	1.26000	1.26043	1.25916	1.26014	4148	0	4
2024.11.21	20:00:00	1.26015	1.26046	1.25904	1.26013	3136	0	3
2024.11.21	21:00:00	1.26012	1.26052	1.25949	1.25957	2727	0	4
2024.11.21	22:00:00	1.25957	1.25968	1.25864	1.25869	1420	0	1
2024.11.21	23:00:00	1.25874	1.25905	1.25865	1.25903	227	0	5
2024.11.22	00:00:00	1.25896	1.25913	1.25832	1.25847	1430	0	1
2024.11.22	01:00:00	1.25846	1.25910	1.25841	1.25901	3609	0	4
2024.11.22	02:00:00	1.25900	1.25941	1.25854	1.25881	3766	0	4
2024.11.22	03:00:00	1.25879	1.25900	1.25807	1.25868	3541	0	1
2024.11.22	04:00:00	1.25870	1.25940	1.25832	1.25839	3130	0	4
2024.11.22	05:00:00	1.25837	1.25871	1.25806	1.25848	2802	0	4
2024.11.22	06:00:00	1.25848	1.25848	1.25661	1.25686	4437	0	4
2024.11.22	07:00:00	1.25684	1.25740	1.25645	1.25693	4785	0	4
2024.11.22	08:00:00	1.25693	1.25747	1.25516	1.25719	6904	0	3
2024.11.22	09:00:00	1.25719	1.25816	1.25527	1.25535	10446	0	1
2024.11.22	10:00:00	1.25538	1.25543	1.24908	1.25119	17623	0	1
2024.11.22	11:00:00	1.25118	1.25400	1.24871	1.25341	11014	0	1
2024.11.22	12:00:00	1.25341	1.25342	1.25056	1.25125	5175	0	1
2024.11.22	13:00:00	1.25127	1.25159	1.25017	1.25117	5367	0	3
2024.11.22	14:00:00	1.25120	1.25250	1.25082	1.25201	9150	0	1
2024.11.22	15:00:00	1.25202	1.25320	1.25136	1.25169	10362	0	1
2024.11.22	16:00:00	1.25168	1.25375	1.25120	1.25264	12412	0	1
2024.11.22	17:00:00	1.25265	1.25287	1.25072	1.25150	7140	0	1
2024.11.22	18:00:00	1.25151	1.25311	1.25147	1.25300	5349	0	2
2024.11.22	19:00:00	1.25299	1.25350	1.25250	1.25258	4311	0	1
2024.11.22	20:00:00	1.25258	1.25293	1.25223	1.25252	3997	0	1
2024.11.22	21:00:00	1.25253	1.25318	1.25218	1.25303	4876	0	4
2024.11.22	22:00:00	1.25303	1.25340	1.25290	1.25315	3955	0	4
2024.11.24	23:00:00	1.25860	1.25917	1.25637	1.25866	462	0	10
